,User,Project,Task_Category,Task_Description,Date,Duration,Time_Decimal,Cost_per_hour,Position,Task_Cost
12128,UI13,Credious,Development,"Reviewing code, working on creditor with N/A issue.",2018-11-07,01:53:33,1.8925,28.07169077952926,Senior Back End Developer,53.13
12129,UI20,AgeSolvency,Development,"Setup backend server: create repo, set up express, etc",2018-11-07,03:15:00,3.25,28.54705341908387,Back End Developer,92.78
12130,UI15,Credious,Development,Fix crm error messages and XXX client validation,2018-11-07,02:17:00,2.283333333333333,40.67044614246981,Project Manager / Tech Lead,92.86
12131,UI45,Finizon,Development,New Scorecard intergration,2018-11-07,00:26:43,0.4452777777777778,50.94251506501744,Project Manager / Tech Lead,22.68
12132,UI45,FinFunnel,Development,XXX project kick-off,2018-11-07,00:40:47,0.6797222222222222,50.94251506501744,Project Manager / Tech Lead,34.63
12133,UI15,Credious,Development,Pair - programming with XXX,2018-11-07,00:18:31,0.3086111111111111,40.67044614246981,Project Manager / Tech Lead,12.55
12134,UI32,AgeSolvency,Development,Call with XXX and XXX - moving forward,2018-11-07,00:27:00,0.45,56.06112528276459,Project Manager / Tech Lead,25.23
12135,UI45,Finizon,Development,New Scorecard intergration,2018-11-07,01:00:34,1.0094444444444444,50.94251506501744,Project Manager / Tech Lead,51.42
12136,UI10,TeachZip,Development,(1) Tracking: signup UTMs not added to Mixpanel,2018-11-07,03:11:07,3.1852777777777774,27.52003023431595,Front End Developer,87.66
12137,UI31,Credious,DevOps,Resize production instance to large,2018-11-07,00:42:00,0.7,22.862128146453088,Devops,16.0
12138,UI30,TeachZip,Development,"Followup, reviews, standup",2018-11-07,01:26:14,1.4372222222222222,64.22953915890203,Project Manager / Tech Lead,92.31
12139,UI32,AgeSolvency,Development,Code review - 11/7 hotfix,2018-11-07,00:31:26,0.523888888888889,56.06112528276459,Project Manager / Tech Lead,29.37
12140,UI10,TeachZip,Development,(1) [Signup] Instapage integration,2018-11-07,02:40:10,2.6694444444444443,27.52003023431595,Front End Developer,73.46
12141,UI30,TeachZip,Development,College list quarterly update,2018-11-07,01:20:07,1.3352777777777778,64.22953915890203,Project Manager / Tech Lead,85.76
12142,UI27,Credious,Development,"working on ""XXX: fix: [VALIDATION] [Payment Details] User is able to enter initial debit date manually due to which past dates are also acceptable""",2018-11-07,02:08:00,2.1333333333333333,30.80714725816389,Front End Developer,65.72
12143,UI15,Credious,Development,"Bug fixing, code review and testing",2018-11-07,02:06:16,2.1044444444444443,40.67044614246981,Project Manager / Tech Lead,85.59
12144,UI31,Credious,DevOps,Prod - Beanstalk envs whitelist by sec groups - not ips,2018-11-07,01:00:11,1.0030555555555556,22.862128146453088,Devops,22.93
12145,UI35,Finizon,Development,New Scorecard intergration,2018-11-07,00:40:42,0.6783333333333333,35.68247028282552,Senior Full-Stack Developer,24.2
12146,UI07,PilotAxis,Development,Use Raspberry PI as a streaming server for LAN Cameras - research,2018-11-08,09:00:00,9.0,52.042863588509555,Senior Full-Stack Developer,468.39
12147,UI29,Credious,QA,Working on XXX frontend automation for Banking Information,2018-11-08,01:44:57,1.7491666666666668,18.85278235661911,Quality Assurance,32.98
12148,UI35,Finizon,Development,New Scorecard intergration,2018-11-08,02:04:24,2.0733333333333337,35.68247028282552,Senior Full-Stack Developer,73.98
12149,UI29,Credious,QA,Checking backend Automation for new production deployment,2018-11-08,00:22:32,0.37555555555555553,18.85278235661911,Quality Assurance,7.08
12150,UI15,Credious,Development,Sprint Planning withLeadership,2018-11-08,01:00:00,1.0,40.67044614246981,Project Manager / Tech Lead,40.67
12151,UI21,Finizon,Development,[Notifications] - Frontend,2018-11-08,04:30:00,4.5,58.87394456289979,Senior Full-Stack Developer,264.93
12152,UI13,Credious,Development,Leadership meeting and fixing issue with N/A creditors,2018-11-08,01:26:00,1.4333333333333333,28.07169077952926,Senior Back End Developer,40.24
12153,UI29,Credious,QA,Working on XXX frontend automation for Banking Information,2018-11-08,01:58:15,1.9708333333333334,18.85278235661911,Quality Assurance,37.16
12154,UI32,AgeSolvency,Development,Deploying and testing 11/8 hotfix release to staging and production,2018-11-08,01:54:11,1.9030555555555555,56.06112528276459,Project Manager / Tech Lead,106.69
12155,UI45,Credious,QA,Standup,2018-11-08,00:18:00,0.3,50.94251506501744,Project Manager / Tech Lead,15.28
12156,UI45,Finizon,Development,Standup,2018-11-08,00:13:53,0.2313888888888889,50.94251506501744,Project Manager / Tech Lead,11.79
12157,UI45,Finizon,Development,New Scorecard intergration,2018-11-08,00:29:47,0.4963888888888889,50.94251506501744,Project Manager / Tech Lead,25.29
12158,UI35,Finizon,Development,count query performance improvements,2018-11-08,02:32:54,2.5483333333333333,35.68247028282552,Senior Full-Stack Developer,90.93
12159,UI45,Finizon,Development,Fix /tradelines-list size limit,2018-11-08,00:14:59,0.24972222222222223,50.94251506501744,Project Manager / Tech Lead,12.72
12160,UI45,AgeSolvency,DevOps,XXX DevOps with XXX,2018-11-08,00:30:19,0.5052777777777778,50.94251506501744,Project Manager / Tech Lead,25.74
12161,UI27,Credious,Development,"working on ""XXX: Program Details > Decrease column widths and remane table headings, added validation for Recurring Debit Day and Bi-Monthly Debit Day, """,2018-11-08,03:03:00,3.05,30.80714725816389,Front End Developer,93.96
12162,UI24,AgeSolvency,Design,Working on help XXX and XXX with some validation messages and placing a checkbox on the banking information section,2018-11-08,02:26:00,2.4333333333333336,22.50163480885312,Designer,54.75
12163,UI32,AgeSolvency,Development,"Devops for XXX project, call with XXX about it",2018-11-08,00:51:52,0.8644444444444445,56.06112528276459,Project Manager / Tech Lead,48.46
12164,UI45,Finizon,Development,New Scorecard intergration,2018-11-08,01:44:09,1.7358333333333333,50.94251506501744,Project Manager / Tech Lead,88.43
12165,UI29,Credious,QA,Working on XXX Experience frontend automation for  eligible states,2018-11-08,01:00:49,1.013611111111111,18.85278235661911,Quality Assurance,19.11
12166,UI15,TeachZip,Development,XXX daily standup,2018-11-08,00:12:53,0.21472222222222223,40.67044614246981,Project Manager / Tech Lead,8.73
12167,UI20,TeachZip,Development,Daily Standup: sprint progress,2018-11-08,00:16:00,0.26666666666666666,28.54705341908387,Back End Developer,7.61
12168,UI13,AgeSolvency,Development,"Client portal meeting, fixing issue with N/A creditors, designing backend tasks for next sprint",2018-11-08,03:09:36,3.1599999999999997,28.07169077952926,Senior Back End Developer,88.71
12169,UI29,Credious,QA,Tested hotfixes issues after staging deployment,2018-11-08,00:31:00,0.5166666666666667,18.85278235661911,Quality Assurance,9.74
12170,UI45,Finizon,Development,New Scorecard intergration,2018-11-08,00:23:00,0.38333333333333336,50.94251506501744,Project Manager / Tech Lead,19.53
12171,UI20,TeachZip,Development,FiXXXore logged errors in migration script,2018-11-08,04:54:00,4.9,28.54705341908387,Back End Developer,139.88
12172,UI29,Credious,QA,Working on XXX Experience frontend automation for  eligible states,2018-11-08,01:11:03,1.1841666666666666,18.85278235661911,Quality Assurance,22.32
12173,UI15,Credious,Development,"Sprint Cards building, XXX bug fixing (stg)",2018-11-08,01:22:20,1.3722222222222222,40.67044614246981,Project Manager / Tech Lead,55.81
12174,UI21,Finizon,Development,[Notifications] - Frontend,2018-11-08,04:00:00,4.0,58.87394456289979,Senior Full-Stack Developer,235.5
12175,UI45,Finizon,Development,XXX Engine Update,2018-11-08,00:08:05,0.13472222222222222,50.94251506501744,Project Manager / Tech Lead,6.86
12176,UI45,Finizon,Development,New Scorecard intergration,2018-11-08,00:22:00,0.36666666666666664,50.94251506501744,Project Manager / Tech Lead,18.68
12177,UI35,Finizon,Development,count query performance improvements,2018-11-08,01:35:02,1.5838888888888891,35.68247028282552,Senior Full-Stack Developer,56.52
12178,UI45,Finizon,Development,Sprint Planning,2018-11-08,00:37:45,0.6291666666666667,50.94251506501744,Project Manager / Tech Lead,32.05
12179,UI45,FinFunnel,Development,XXX project kick-off with XXX,2018-11-08,01:04:05,1.0680555555555555,50.94251506501744,Project Manager / Tech Lead,54.41
12180,UI32,AgeSolvency,Development,Call with XXX - things we need for the db schema,2018-11-08,00:10:00,0.16666666666666666,56.06112528276459,Project Manager / Tech Lead,9.34
12181,UI29,Credious,QA,Working on XXX Experience frontend automation for  eligible states,2018-11-08,01:27:16,1.4544444444444444,18.85278235661911,Quality Assurance,27.42
12182,UI26,Credious,Development,DTI calculation is not coming correct,2018-11-08,06:19:50,6.330555555555556,19.101838599581637,Junior Back End Developer,120.93
12183,UI32,AgeSolvency,Development,Talk with x - Co program design,2018-11-08,00:20:00,0.3333333333333333,56.06112528276459,Project Manager / Tech Lead,18.69
12184,UI30,TeachZip,Development,Tracking: signup UTMs not added to Mixpanel,2018-11-08,00:08:10,0.1361111111111111,64.22953915890203,Project Manager / Tech Lead,8.74
12185,UI32,AgeSolvency,Development,Jest research - nodeJs testing,2018-11-08,02:02:51,2.0475,56.06112528276459,Project Manager / Tech Lead,114.79
12186,UI30,TeachZip,Development,Add post submit call to backoffice when changing status to SUBMITTED,2018-11-08,00:14:00,0.23333333333333334,64.22953915890203,Project Manager / Tech Lead,14.99
12187,UI30,TeachZip,Development,Review documentation,2018-11-08,00:28:06,0.4683333333333333,64.22953915890203,Project Manager / Tech Lead,30.08
12188,UI29,Credious,QA,Weekly Triage Review meeting,2018-11-08,00:08:05,0.13472222222222222,18.85278235661911,Quality Assurance,2.54
12189,UI30,TeachZip,Development,Review documentation,2018-11-08,00:05:00,0.08333333333333333,64.22953915890203,Project Manager / Tech Lead,5.35
12190,UI30,TeachZip,Development,FAFSA Sync,2018-11-08,00:40:44,0.6788888888888889,64.22953915890203,Project Manager / Tech Lead,43.6
12191,UI30,TeachZip,Development,Review documentation,2018-11-08,00:14:50,0.24722222222222223,64.22953915890203,Project Manager / Tech Lead,15.88
12192,UI15,Credious,Development,Included debt amount in mini-card does not match debt included in monthly payments WIP,2018-11-08,03:04:53,3.081388888888889,40.67044614246981,Project Manager / Tech Lead,125.32
12193,UI08,TeachZip,DevOps,Fix the Slack approval buttons,2018-11-08,01:03:31,1.0586111111111112,19.999866113268176,Devops,21.17
12194,UI08,Finizon,DevOps,Approve from Slack didn't work for XXX S3 Prod,2018-11-08,00:27:00,0.45,19.999866113268176,Devops,9.0
12195,UI20,TeachZip,Development,"Add check status wrapper, remove update XXXstatus in backoffice",2018-11-09,03:02:00,3.033333333333333,28.54705341908387,Back End Developer,86.59
12196,UI07,PilotAxis,Development,Find a 0 configuration process to bind IP cameras to the network - research,2018-11-09,09:00:00,9.0,52.042863588509555,Senior Full-Stack Developer,468.39
12197,UI29,Credious,QA,XXX sanity testing for 11/05/18 Code Freeze | 11/11/18 Release,2018-11-09,00:36:38,0.6105555555555555,18.85278235661911,Quality Assurance,11.51
12198,UI27,AgeSolvency,Development,"working on ""XXX: styles fixes and components refactor,Replace 'Monthly Payment' with ""Next Sched Payment Amount"", Replace phone number field with email and last 4 of SSN for the login page, XXX: fix: [VALIDATION] [Payment Details] User is able to enter initial debit date manually due to which past dates are also acceptable, Edit Tradeline lightbox > add validation to ""Last Pay. Date"", removed date format for initial debit date""",2018-11-09,09:38:44,9.645555555555555,30.80714725816389,Front End Developer,297.15
12199,UI15,Credious,Development,Included debt amount in mini-card does not match debt included in monthly payments (Creditor error in XXX),2018-11-09,03:06:32,3.108888888888889,40.67044614246981,Project Manager / Tech Lead,126.44
12200,UI08,Credious,DevOps,Make the changes in staging,2018-11-09,01:02:55,1.0486111111111112,19.999866113268176,Devops,20.97
12201,UI35,Finizon,Development,count query performance improvements,2018-11-09,00:22:40,0.37777777777777777,35.68247028282552,Senior Full-Stack Developer,13.48
12202,UI13,Credious,Development,"Working on debugging issue with tradelines not being saved in SF, support and integrate the ability to use same mailing info in bank details FE",2018-11-09,04:36:00,4.6,28.07169077952926,Senior Back End Developer,129.13
12203,UI29,Credious,QA,Working on XXX Experience frontend automation for  eligible states,2018-11-09,01:32:12,1.5366666666666666,18.85278235661911,Quality Assurance,28.97
12204,UI35,Finizon,Development,RedShift error shouldn't terminate the process,2018-11-09,01:19:33,1.3258333333333334,35.68247028282552,Senior Full-Stack Developer,47.31
12205,UI10,TeachZip,Development,Update Core and Plugins on main intance staging,2018-11-09,01:10:02,1.1672222222222224,27.52003023431595,Front End Developer,32.12
12206,UI16,TeachZip,Development,Fixed eslint issues on the client app,2018-11-09,01:00:00,1.0,35.90909090909091,Full-Stack Developer,35.91
12207,UI14,Credious,Development,Banking Info > add option to populate custXXX details with the same info as their mailing info,2018-11-09,01:15:23,1.256388888888889,24.243486388596796,Front End Developer,30.46
12208,UI20,AgeSolvency,Development,XXX Weekly Standup,2018-11-09,01:00:00,1.0,28.54705341908387,Back End Developer,28.55
12209,UI35,Finizon,Development,Datadog - login levels,2018-11-09,01:31:37,1.5269444444444444,35.68247028282552,Senior Full-Stack Developer,54.49
12210,UI45,Credious,DevOps,One on One - XXX,2018-11-09,00:36:56,0.6155555555555555,50.94251506501744,Project Manager / Tech Lead,31.36
12211,UI05,TeachZip,Development,Production support,2018-11-09,07:00:00,7.0,21.030927835051546,Back End Developer,147.22
12212,UI45,Credious,DevOps,Call with Google Cloud & XXX,2018-11-09,00:23:54,0.3983333333333334,50.94251506501744,Project Manager / Tech Lead,20.29
12213,UI29,Credious,QA,Working on XXX Experience frontend automation for available plans,2018-11-09,02:22:58,2.3827777777777777,18.85278235661911,Quality Assurance,44.92
12214,UI45,Finizon,Development,"Add ""Month Funded"" sortable column to ""Eligible Accounts"" tab to the right of ""Due Date""",2018-11-09,00:32:12,0.5366666666666666,50.94251506501744,Project Manager / Tech Lead,27.34
12215,UI32,AgeSolvency,Development,Sprint planning - Client portal Sprint 1,2018-11-09,05:17:13,5.286944444444444,56.06112528276459,Project Manager / Tech Lead,296.39
12216,UI14,Credious,Development,Banking Info > add option to populate custXXX details with the same info as their mailing info,2018-11-09,07:44:00,7.733333333333333,24.243486388596796,Front End Developer,187.48
12217,UI45,Credious,DevOps,One on One - XXX,2018-11-09,00:33:54,0.5650000000000001,50.94251506501744,Project Manager / Tech Lead,28.78
12218,UI45,Finizon,Development,"Add ""Month Funded"" sortable column to ""Eligible Accounts"" tab to the right of ""Due Date""",2018-11-09,00:09:02,0.15055555555555555,50.94251506501744,Project Manager / Tech Lead,7.67
12219,UI15,TeachZip,Development,XXX daily standup,2018-11-09,00:15:00,0.25,40.67044614246981,Project Manager / Tech Lead,10.17
12220,UI20,TeachZip,Development,Daily Standup: sprint progress,2018-11-09,00:20:00,0.3333333333333333,28.54705341908387,Back End Developer,9.52
12221,UI35,Finizon,Development,Datadog - login levels,2018-11-09,02:54:10,2.9027777777777777,35.68247028282552,Senior Full-Stack Developer,103.58
12222,UI20,TeachZip,Development,Meeting: submitter issue with headless mode,2018-11-09,01:00:00,1.0,28.54705341908387,Back End Developer,28.55
12223,UI13,AgeSolvency,Development,Checking some XXX tickets fields on SF,2018-11-09,02:51:08,2.852222222222222,28.07169077952926,Senior Back End Developer,80.07
12224,UI45,Finizon,Development,Users should have the ability to clear out all active filters,2018-11-09,00:15:00,0.25,50.94251506501744,Project Manager / Tech Lead,12.74
12225,UI45,AgeSolvency,DevOps,XXX Weekly Standup,2018-11-09,00:13:07,0.21861111111111112,50.94251506501744,Project Manager / Tech Lead,11.14
12226,UI45,Finizon,Development,Users should have the ability to clear out all active filters,2018-11-09,00:24:46,0.4127777777777778,50.94251506501744,Project Manager / Tech Lead,21.03
12227,UI45,Finizon,Development,Users should have the ability to clear out all active filters,2018-11-09,00:26:24,0.44,50.94251506501744,Project Manager / Tech Lead,22.41
12228,UI32,AgeSolvency,Development,Weekly XXX meeting,2018-11-09,00:30:00,0.5,56.06112528276459,Project Manager / Tech Lead,28.03
12229,UI32,AgeSolvency,Development,Code review - XXX 11/10 release,2018-11-09,01:16:32,1.2755555555555556,56.06112528276459,Project Manager / Tech Lead,71.51
12230,UI45,Credious,DevOps,Improved docker dev env for XXX,2018-11-09,00:49:19,0.8219444444444445,50.94251506501744,Project Manager / Tech Lead,41.87
12231,UI05,TeachZip,Development,Testing the environments,2018-11-09,02:00:00,2.0,21.030927835051546,Back End Developer,42.06
12232,UI45,Finizon,Development,Proposed XXX Tab in XXX Experience,2018-11-09,00:41:15,0.6875,50.94251506501744,Project Manager / Tech Lead,35.02
12233,UI08,TeachZip,DevOps,Discuss Submitter issue,2018-11-09,00:49:00,0.8166666666666667,19.999866113268176,Devops,16.33
12234,UI29,Credious,QA,Working on XXX Experience frontend automation for available plans,2018-11-09,02:00:06,2.0016666666666665,18.85278235661911,Quality Assurance,37.74
12235,UI08,TeachZip,DevOps,Discuss Submitter issue,2018-11-09,03:38:38,3.6438888888888887,19.999866113268176,Devops,72.88
12236,UI31,Credious,DevOps,Fix production datadog logs,2018-11-09,02:02:00,2.033333333333333,22.862128146453088,Devops,46.49
12237,UI13,Credious,Development,Running creditors cleanup on production,2018-11-10,08:03:02,8.050555555555556,28.07169077952926,Senior Back End Developer,225.99
12238,UI45,Finizon,Development,Creditors cleanup with XXX,2018-11-10,03:50:47,3.846388888888889,50.94251506501744,Project Manager / Tech Lead,195.94
12239,UI29,Credious,QA,Working on XXX front end automation and backend testing,2018-11-10,01:23:28,1.3911111111111112,18.85278235661911,Quality Assurance,26.23
12240,UI29,Credious,QA,Working on XXX front end automation,2018-11-10,02:00:39,2.0108333333333333,18.85278235661911,Quality Assurance,37.91
12241,UI29,Credious,QA,Fixing the changed locators and the workflow in XXX Experience,2018-11-10,00:56:28,0.9411111111111111,18.85278235661911,Quality Assurance,17.74
12242,UI29,Credious,QA,Fixing the changed locators and the workflow in XXX Experience,2018-11-10,01:30:06,1.5016666666666667,18.85278235661911,Quality Assurance,28.31
12243,UI31,Credious,DevOps,Staging - RDS - update to latest Postgres engine version,2018-11-10,00:22:00,0.36666666666666664,22.862128146453088,Devops,8.38
12244,UI32,AgeSolvency,Development,Client portal - understanding SMS sending and verification,2018-11-10,03:55:12,3.92,56.06112528276459,Project Manager / Tech Lead,219.76
12245,UI29,Credious,QA,Fixing the changed locators and the workflow in XXX Experience. Creating test cases for new tickets.,2018-11-10,00:47:21,0.7891666666666667,18.85278235661911,Quality Assurance,14.88
12246,UI29,Credious,QA,Fixing the changed locators and the workflow in XXX Experience. Creating test cases for new tickets.,2018-11-11,00:39:45,0.6625,18.85278235661911,Quality Assurance,12.49
12247,UI21,Finizon,Development,[Notifications] - Internal tests and fixing,2018-11-11,04:30:00,4.5,58.87394456289979,Senior Full-Stack Developer,264.93
12248,UI24,AgeSolvency,Design,Working on some last adjustments of the Co-program designs based on the last feedback discussed with x,2018-11-11,04:18:00,4.3,22.50163480885312,Designer,96.76
12249,UI45,IntellHive,Development,Go over new requirements with XXX and Roman,2018-11-11,00:18:38,0.31055555555555553,50.94251506501744,Project Manager / Tech Lead,15.82
12250,UI20,TeachZip,Development,Daily Standup: sprint progress,2018-11-11,00:35:00,0.5833333333333334,28.54705341908387,Back End Developer,16.65
12251,UI45,Finizon,Development,Implement on-screen notification tray,2018-11-11,00:19:28,0.3244444444444444,50.94251506501744,Project Manager / Tech Lead,16.53
12252,UI08,Credious,DevOps,Fix datadog ebextention script to update datadog.yml when instances are started,2018-11-11,03:12:19,3.205277777777778,19.999866113268176,Devops,64.11
12253,UI45,Finizon,Development,Users should have the ability to clear out all active filters,2018-11-11,00:15:09,0.2525,50.94251506501744,Project Manager / Tech Lead,12.86
12254,UI45,SPD,DevOps,Call with Assaf,2018-11-11,00:08:22,0.13944444444444445,50.94251506501744,Project Manager / Tech Lead,7.1
12255,UI26,Credious,Development,DTI calculation is not coming correct,2018-11-11,02:26:12,2.436666666666667,19.101838599581637,Junior Back End Developer,46.54
12256,UI21,Finizon,Development,[Notifications] - Configurations for staging and development and final additions,2018-11-11,03:30:00,3.5,58.87394456289979,Senior Full-Stack Developer,206.06
12257,UI45,Finizon,Development,Fix datadog ebextention script to update datadog.yml when instances are started,2018-11-11,00:28:10,0.46944444444444444,50.94251506501744,Project Manager / Tech Lead,23.91
12258,UI35,Finizon,Development,Datadog - login levels,2018-11-11,01:03:31,1.0586111111111112,35.68247028282552,Senior Full-Stack Developer,37.77
12259,UI45,Finizon,Development,Implement on-screen notification tray,2018-11-11,01:33:58,1.5661111111111112,50.94251506501744,Project Manager / Tech Lead,79.78
12260,UI32,AgeSolvency,Development,Client portal - User fetching & identification design,2018-11-11,04:45:33,4.759166666666666,56.06112528276459,Project Manager / Tech Lead,266.8
12261,UI20,AgeSolvency,Development,Sprint review,2018-11-11,00:20:00,0.3333333333333333,28.54705341908387,Back End Developer,9.52
12262,UI29,Credious,QA,Fixing the changed locators and the workflow in XXX Experience. Creating test cases for new tickets.,2018-11-11,01:07:34,1.126111111111111,18.85278235661911,Quality Assurance,21.23
12263,UI45,IntellHive,Development,Go over new requirements with XXX and Roman,2018-11-11,00:11:12,0.18666666666666665,50.94251506501744,Project Manager / Tech Lead,9.51
12264,UI45,SPD,DevOps,Details needed to open a new AWS account,2018-11-11,00:14:40,0.24444444444444444,50.94251506501744,Project Manager / Tech Lead,12.45
12265,UI20,TeachZip,Development,Rename variables in status check,2018-11-11,01:16:00,1.2666666666666666,28.54705341908387,Back End Developer,36.16
12266,UI29,Credious,QA,Fixing the changed locators and the workflow in XXX Experience. Creating test cases for new tickets.,2018-11-11,02:22:07,2.368611111111111,18.85278235661911,Quality Assurance,44.65
12267,UI08,TeachZip,DevOps,Close open RDS databases +MongoDB and SSH ports,2018-11-11,01:39:43,1.6619444444444444,19.999866113268176,Devops,33.24
12268,UI45,SPD,DevOps,Open AWS Account,2018-11-11,00:08:34,0.14277777777777778,50.94251506501744,Project Manager / Tech Lead,7.27
12269,UI30,TeachZip,Development,FAFSA Sync,2018-11-11,01:36:39,1.6108333333333333,64.22953915890203,Project Manager / Tech Lead,103.46
12270,UI45,Finizon,DevOps,Improve Datadog logging,2018-11-11,00:30:06,0.5016666666666667,50.94251506501744,Project Manager / Tech Lead,25.56
12271,UI08,TeachZip,DevOps,Close open RDS databases +MongoDB and SSH ports,2018-11-11,00:25:01,0.41694444444444445,19.999866113268176,Devops,8.34
12272,UI32,AgeSolvency,Development,Client portal sprint planning - 11/16,2018-11-11,03:17:04,3.2844444444444445,56.06112528276459,Project Manager / Tech Lead,184.13
12273,UI29,Credious,QA,Fixing the changed locators and the workflow in XXX Experience. Creating test cases for new tickets.,2018-11-11,00:24:49,0.41361111111111115,18.85278235661911,Quality Assurance,7.8
12274,UI45,SPD,DevOps,Open AWS Account,2018-11-11,00:11:00,0.18333333333333332,50.94251506501744,Project Manager / Tech Lead,9.34
12275,UI14,Credious,Development,Creating task for co-program sprint,2018-11-11,01:15:00,1.25,24.243486388596796,Front End Developer,30.3
12276,UI15,Credious,Development,"PR review and testing, staging deployment, co-program sprint planning",2018-11-11,02:19:50,2.3305555555555553,40.67044614246981,Project Manager / Tech Lead,94.78
12277,UI27,Credious,Development,sprint planing XXX and check PR with x,2018-11-11,02:29:23,2.4897222222222224,30.80714725816389,Front End Developer,76.7
12278,UI08,Credious,DevOps,Fix datadog ebextention script to update datadog.yml when instances are started,2018-11-11,00:26:06,0.435,19.999866113268176,Devops,8.7
12279,UI08,TeachZip,DevOps,MEMBERSHIP HACKS to be fixed,2018-11-11,01:43:00,1.7166666666666668,19.999866113268176,Devops,34.33
12280,UI14,Credious,Development,Testing XXX before and after deploy to staging,2018-11-11,01:52:00,1.8666666666666667,24.243486388596796,Front End Developer,45.25
12281,UI07,PilotAxis,Development,Doorbell Investigation,2018-11-12,09:01:00,9.016666666666667,52.042863588509555,Senior Full-Stack Developer,469.25
12282,UI15,Credious,Development,XXX jobs trouble shooting,2018-11-12,02:10:01,2.1669444444444443,40.67044614246981,Project Manager / Tech Lead,88.13
12283,UI45,Credious,DevOps,Sprint Planning,2018-11-12,00:42:51,0.7141666666666666,50.94251506501744,Project Manager / Tech Lead,36.38
12284,UI08,Credious,DevOps,DevOps Weekly,2018-11-12,00:39:24,0.6566666666666667,19.999866113268176,Devops,13.13
12285,UI30,TeachZip,Development,"Sync with XXX on ""action a""",2018-11-12,00:29:22,0.48944444444444446,64.22953915890203,Project Manager / Tech Lead,31.44
12286,UI45,Finizon,Development,Users should have the ability to clear out all active filters,2018-11-12,00:59:08,0.9855555555555555,50.94251506501744,Project Manager / Tech Lead,50.21
12287,UI29,Credious,QA,Working on XXX Experience frontend automation for available plans,2018-11-12,02:02:42,2.045,18.85278235661911,Quality Assurance,38.55
12288,UI30,TeachZip,Development,submitter_log and fafsa_info are empty,2018-11-12,01:00:49,1.013611111111111,64.22953915890203,Project Manager / Tech Lead,65.1
12289,UI45,Finizon,DevOps,Improve Datadog logging,2018-11-12,00:07:45,0.12916666666666668,50.94251506501744,Project Manager / Tech Lead,6.58
12290,UI30,TeachZip,Development,Secxty audit,2018-11-12,00:49:56,0.8322222222222222,64.22953915890203,Project Manager / Tech Lead,53.45
12291,UI27,AgeSolvency,Development,"working on ""fix opend_at and last_payment_date""",2018-11-12,00:17:46,0.2961111111111111,30.80714725816389,Front End Developer,9.12
12292,UI15,Credious,Development,Date format issue code review and testing,2018-11-12,00:14:53,0.24805555555555556,40.67044614246981,Project Manager / Tech Lead,10.09
12293,UI14,Credious,Development,Testing XXX before and after deploy to staging,2018-11-12,00:28:32,0.47555555555555556,24.243486388596796,Front End Developer,11.53
12294,UI45,Credious,QA,Sprint Planning,2018-11-12,00:30:02,0.5005555555555555,50.94251506501744,Project Manager / Tech Lead,25.5
12295,UI35,Finizon,Development,Datadog - login levels,2018-11-12,02:18:00,2.3,35.68247028282552,Senior Full-Stack Developer,82.07
12296,UI29,Credious,QA,XXX sanity Testing for 11/10/2018 Release,2018-11-12,01:31:03,1.5174999999999998,18.85278235661911,Quality Assurance,28.61
12297,UI32,AgeSolvency,Development,Client portal - User creation (token mechanism) design,2018-11-12,03:23:40,3.3944444444444444,56.06112528276459,Project Manager / Tech Lead,190.3
12298,UI30,TeachZip,Development,Secxty audit,2018-11-12,01:09:24,1.1566666666666665,64.22953915890203,Project Manager / Tech Lead,74.29
12299,UI45,FinFunnel,Development,XXX design,2018-11-12,00:22:30,0.375,50.94251506501744,Project Manager / Tech Lead,19.1
12300,UI29,Credious,QA,Working on XXX Experience frontend automation for available plans,2018-11-12,00:09:22,0.15611111111111112,18.85278235661911,Quality Assurance,2.94
12301,UI20,TeachZip,Development,Daily Standup: sprint progress,2018-11-12,00:26:00,0.43333333333333335,28.54705341908387,Back End Developer,12.37
12302,UI45,Credious,DevOps,Weekly with XXX,2018-11-12,01:13:20,1.2222222222222223,50.94251506501744,Project Manager / Tech Lead,62.26
12303,UI29,TeachZip,QA,Updating XXX integration test automation,2018-11-12,01:26:22,1.4394444444444445,18.85278235661911,Quality Assurance,27.14
12304,UI20,TeachZip,Development,Reformat condition for selfsubmitted applications,2018-11-12,00:57:00,0.95,28.54705341908387,Back End Developer,27.12
12305,UI15,TeachZip,Development,Backoffice <> XXX-api trouble shooting,2018-11-12,01:04:00,1.0666666666666667,40.67044614246981,Project Manager / Tech Lead,43.38
12306,UI45,Credious,DevOps,Troubleshoot jobs,2018-11-12,00:25:01,0.41694444444444445,50.94251506501744,Project Manager / Tech Lead,21.24
12307,UI45,Credious,DevOps,Troubleshoot jobs,2018-11-12,01:00:30,1.0083333333333333,50.94251506501744,Project Manager / Tech Lead,51.37
12308,UI35,Finizon,Development,Datadog - login levels,2018-11-12,04:16:54,4.281666666666666,35.68247028282552,Senior Full-Stack Developer,152.78
12309,UI29,TeachZip,QA,Updating XXX integration test automation,2018-11-12,02:19:53,2.3313888888888887,18.85278235661911,Quality Assurance,43.95
12310,UI20,TeachZip,Development,Fix backoffice issue updating data after submitted,2018-11-12,05:02:00,5.033333333333333,28.54705341908387,Back End Developer,143.69
